,current_annual_salary
7116,15834.05
7117,100688.0
7118,69300.19
7119,66065.23
7120,105743.92
7121,104717.28
7122,87843.5
7123,53380.28
7124,87523.22
7125,104042.63
7126,107183.0
7127,92756.7
7128,104717.28
7129,39003.45
7130,60526.62
7131,39257.31
7132,65578.23
7133,86673.48
7134,82183.65
7135,79815.21
7136,39093.37
7137,41220.18
7138,55976.96
7139,73801.0
7140,48280.75
7141,88859.0
7142,88008.35
7143,68054.0
7144,97392.47
7145,58773.0
7146,103708.64
7147,64102.22
7148,52693.0
7149,84974.0
7150,60201.44
7151,72650.79
7152,99870.24
7153,118400.0
7154,47446.21
7155,81066.0
7156,60201.44
7157,25967.0
7158,43425.63
7159,77343.0
7160,62435.61
7161,97232.69
7162,35552.39
7163,56478.0
7164,82537.73
7165,81824.51
7166,89416.14
7167,36363.34
7168,46504.21
7169,51574.16
7170,48571.6
7171,84871.0
7172,43525.71
7173,73547.33
7174,71908.0
7175,65716.0
7176,50183.0
7177,97020.69
7178,83497.98
7179,73819.32
7180,36651.52
7181,161810.0
7182,54759.28
7183,55328.0
7184,65439.92
7185,67902.62
7186,36363.34
7187,63493.0
7188,104717.28
7189,48956.0
7190,52060.76
7191,53788.0
7192,72000.0
7193,77434.0
7194,94099.0
7195,49338.36
7196,81353.0
7197,60950.53
7198,72902.0
7199,55014.28
7200,92756.7
7201,76015.03
7202,62482.02
7203,63345.0
7204,58455.0
7205,91042.52
7206,56387.0
7207,33995.0
7208,39831.74
7209,100849.36
7210,89620.0
7211,91220.65
7212,43425.63
7213,102664.0
7214,50910.0
7215,58455.0
7216,18193.45
7217,64776.0
7218,83658.0
7219,105743.92
7220,73296.77
7221,46626.87
7222,56580.0
7223,77787.0
7224,102664.0
7225,125385.27
7226,87148.0
7227,53788.0
7228,44301.09
7229,77328.0
7230,78973.0
7231,75737.22
7232,93396.0
7233,102664.0
7234,171386.1
7235,135316.85
7236,223492.8
7237,92756.7
7238,94006.07
7239,16049.0
7240,57265.0
7241,93588.17
7242,81066.0
7243,36386.93
7244,67206.0
7245,107128.71
7246,97546.52
7247,33395.15
7248,69222.18
7249,101928.2
7250,73247.45
7251,50272.19
7252,40631.32
7253,77612.5
7254,156525.0
7255,63493.0
7256,72534.66
7257,75446.0
7258,80829.0
7259,78128.59
7260,62640.89
7261,87523.22
7262,129000.0
7263,22529.52
7264,16610.68
7265,69222.18
7266,50910.0
7267,76015.03
7268,58720.0
7269,60775.0
7270,60559.39
7271,19727.77
7272,89079.0
7273,69459.43
7274,76015.03
7275,87523.22
7276,93396.0
7277,94277.96
7278,74458.0
7279,104717.28
7280,30100.72
7281,78451.65
7282,87720.27
7283,156525.0
7284,128560.48
7285,93738.42
7286,123902.96
7287,93260.14
7288,60402.79
7289,70435.0
7290,102664.0
7291,81066.0
7292,67404.1
7293,107128.71
7294,63493.0
7295,59638.0
7296,129868.06
7297,85428.25
7298,49622.25
7299,57807.08
7300,58455.0
7301,58769.89
7302,51021.06
7303,40368.82
7304,58856.63
7305,64141.0
7306,61379.0
7307,100236.24
7308,80886.89
7309,80829.0
7310,94277.96
7311,46953.39
7312,56990.0
7313,90896.0
7314,97560.0
7315,112266.0
7316,71860.0
7317,43525.72
7318,84710.61
7319,68015.0
7320,99746.18
7321,61139.41
7322,119484.51
7323,107128.71
7324,101176.43
7325,102707.07
7326,94006.07
7327,57265.0
7328,79663.29
7329,129868.06
7330,89620.0
7331,92756.7
7332,92756.7
7333,110107.86
7334,66394.0
7335,70422.0
7336,118400.0
7337,97912.0
7338,77065.0
7339,82978.23
7340,79762.34
7341,34275.06
7342,92361.99
7343,83497.98
7344,114419.25
7345,114098.37
7346,64428.28
7347,58455.0
7348,94277.96
7349,81066.0
7350,46628.09
7351,60501.0
7352,74148.26
7353,74110.64
7354,93945.0
7355,78039.4
7356,22651.5
7357,64872.19
7358,79919.72
7359,53928.21
7360,58720.0
7361,129571.09
7362,103457.43
7363,49831.17
7364,40534.54
7365,93450.27
7366,51394.0
7367,108976.88
7368,100849.36
7369,78096.0
7370,104309.72
7371,62678.98
7372,57807.08
7373,97912.0
7374,56387.0
7375,49068.0
7376,60433.32
7377,23159.68
7378,135392.0
7379,43525.12
7380,73352.7
7381,45261.0
7382,40631.32
7383,24134.31
7384,128818.06
7385,60653.7
7386,69048.25
7387,97912.0
7388,65105.0
7389,87302.71
7390,73801.0
7391,57807.08
7392,50442.09
7393,80784.0
7394,35411.29
7395,79520.0
7396,83658.0
7397,131348.75
7398,77328.0
7399,60468.0
7400,45049.12
7401,107128.71
7402,85782.89
7403,33564.74
7404,42367.73
7405,23681.1
7406,52947.0
7407,41220.18
7408,64588.09
7409,66065.23
7410,66548.0
7411,56387.0
7412,49618.44
7413,58455.0
7414,75807.1
7415,117998.51
7416,63177.63
7417,60501.0
7418,64500.0
7419,57917.35
7420,102664.0
7421,45261.0
7422,97392.47
7423,53788.0
7424,65716.0
7425,65105.0
7426,107128.71
7427,91805.0
7428,30257.86
7429,29090.67
7430,35542.78
7431,50910.0
7432,72697.36
7433,50211.0
7434,52693.0
7435,76015.03
7436,56580.0
7437,83971.07
7438,92756.7
7439,129625.05
7440,83658.0
7441,45261.0
7442,119031.9
7443,50922.29
7444,86673.48
7445,72861.0
7446,48145.0
7447,84832.58
7448,48641.37
7449,102664.0
7450,22529.52
7451,69429.0
7452,67952.64
7453,86673.48
7454,45261.0
7455,56940.47
7456,92606.75
7457,80175.86
7458,93396.0
7459,33395.0
7460,54402.73
7461,62400.0
7462,75036.11
7463,118400.0
7464,73801.0
7465,45261.0
7466,63493.0
7467,125849.03
7468,92576.0
7469,103114.91
7470,60201.44
7471,76182.23
7472,54000.0
7473,69222.18
7474,63445.0
7475,53788.0
7476,95284.92
7477,69222.18
7478,86673.48
7479,73801.0
7480,89654.33
7481,16049.0
7482,72902.0
7483,21766.2
7484,75453.0
7485,135378.13
7486,102664.0
7487,124156.01
7488,94099.0
7489,53788.0
7490,119137.02
7491,88661.44
7492,37838.45
7493,81066.0
7494,80145.0
7495,60314.17
7496,67753.0
7497,77328.0
7498,89620.0
7499,75406.0
7500,72902.0
7501,71212.61
7502,75277.02
7503,96197.88
7504,89597.9
7505,94099.0
7506,85286.55
7507,120768.0
7508,60501.0
7509,58455.0
7510,79663.29
7511,29224.0
7512,88859.0
7513,68543.0
7514,69460.69
7515,135392.0
7516,53421.78
7517,52693.0
7518,79913.17
7519,53788.0
7520,66065.23
7521,22425.92
7522,156516.46
7523,59738.2
7524,66085.0
7525,57265.0
7526,88011.34
7527,112304.62
7528,97560.0
7529,68054.0
7530,72094.53
7531,102664.0
7532,96624.0
7533,82313.98
7534,135378.04
7535,77343.0
7536,93886.0
7537,64141.0
7538,40640.26
7539,69222.18
7540,79647.84
7541,63177.64
7542,63067.93
7543,46860.73
7544,97560.0
7545,92756.7
7546,85405.0
7547,48098.94
7548,53923.27
7549,50671.75
7550,47693.0
7551,45048.5
7552,51969.0
7553,86444.44
7554,59671.3
7555,45384.58
7556,215120.0
7557,83658.0
7558,81746.97
7559,92756.7
7560,27527.1
7561,46860.73
7562,106754.6
7563,155052.34
7564,83658.0
7565,93396.0
7566,13244.5
7567,90576.0
7568,53381.0
7569,76015.03
7570,71485.73
7571,156525.0
7572,43425.63
7573,52693.0
7574,102664.0
7575,92358.15
7576,15577.66
7577,71816.57
7578,56478.0
7579,30820.88
7580,41868.1
7581,61936.52
7582,65000.0
7583,78052.0
7584,93396.0
7585,83497.98
7586,51969.0
7587,77030.12
7588,39257.0
7589,89485.0
7590,69222.18
7591,72733.7
7592,42486.52
7593,82851.51
7594,81066.0
7595,135392.0
7596,67850.87
7597,133583.96
7598,67384.0
7599,116124.02
7600,97560.0
7601,57365.0
7602,65716.0
7603,84341.0
7604,118400.0
7605,114972.0
7606,68550.12
7607,43761.61
7608,97432.82
7609,143609.88
7610,37518.05
7611,69222.18
7612,55328.0
7613,70422.0
7614,56478.0
7615,69053.96
7616,100849.36
7617,39257.0
7618,70884.0
7619,43422.51
7620,40534.48
7621,72677.03
7622,61408.0
7623,36451.0
7624,52947.0
7625,47947.55
7626,104087.84
7627,55139.67
7628,83497.98
7629,102664.0
7630,118400.0
7631,80829.0
7632,62269.04
7633,123902.96
7634,68015.0
7635,57211.97
7636,76015.03
7637,39257.31
7638,79663.29
7639,89620.0
7640,63067.93
7641,121952.0
7642,63067.93
7643,42053.42
7644,135392.0
7645,52827.26
7646,59072.0
7647,134335.07
7648,71796.52
7649,42053.42
7650,63442.99
7651,53380.28
7652,51576.21
7653,55251.0
7654,30158.77
7655,97912.0
7656,66745.26
7657,104717.28
7658,73801.0
7659,30100.72
7660,84974.0
7661,77231.0
7662,149658.37
7663,37588.29
7664,66065.23
7665,156525.0
7666,24134.31
7667,70435.0
7668,122300.0
7669,49018.76
7670,69222.18
7671,76015.03
7672,89620.0
7673,123017.31
7674,73801.0
7675,107128.71
7676,79227.09
7677,82821.0
7678,63658.71
7679,56387.0
7680,89184.82
7681,63744.82
7682,51576.0
7683,92756.7
7684,67206.0
7685,97912.0
7686,68028.09
7687,61035.5
7688,59027.0
7689,48145.0
7690,50910.0
7691,99958.87
7692,63404.0
7693,74445.74
7694,60201.44
7695,51394.0
7696,80903.7
7697,107615.05
7698,126781.06
7699,69222.18
7700,46626.87
7701,56980.89
7702,56695.35
7703,97224.98
7704,87523.22
7705,93396.0
7706,69222.18
7707,75277.02
7708,72534.66
7709,56687.16
7710,66065.23
7711,26208.35
7712,52472.96
7713,18416.33
7714,69429.0
7715,49731.04
7716,26892.66
7717,65752.0
7718,71062.1
7719,99597.0
7720,67235.26
7721,92756.7
7722,88096.37
7723,135392.0
7724,89074.11
7725,48260.15
7726,39257.31
7727,77298.0
7728,56990.0
7729,52095.92
7730,46626.87
7731,42053.42
7732,94143.09
7733,40631.32
7734,64705.5
7735,24534.0
7736,91403.72
7737,46626.87
7738,100849.36
7739,32644.29
7740,22529.52
7741,50910.0
7742,97912.0
7743,86588.0
7744,70435.0
7745,59638.0
7746,97560.0
7747,135392.0
7748,80145.0
7749,58448.0
7750,102664.0
7751,100849.36
7752,57265.0
7753,75277.02
7754,129868.06
7755,92513.95
7756,91299.77
7757,111161.37
7758,77434.0
7759,83658.0
7760,97224.98
7761,69222.18
7762,104717.28
7763,57265.0
7764,76998.0
7765,70045.08
7766,81066.8
7767,99394.13
7768,73801.0
7769,58448.0
7770,49887.27
7771,66065.23
7772,48145.0
7773,83497.98
7774,40631.32
7775,54538.0
7776,96197.88
7777,77343.0
7778,63067.93
7779,96624.0
7780,89620.0
7781,77328.0
7782,90896.0
7783,77512.81
7784,69222.18
7785,91532.0
7786,39257.0
7787,42053.42
7788,77343.0
7789,79663.29
7790,88168.0
7791,72861.0
7792,83497.98
7793,80829.0
7794,85185.0
7795,53788.0
7796,37213.83
7797,34710.46
7798,92933.0
7799,66065.23
7800,70301.0
7801,64640.07
7802,67206.0
7803,83214.0
7804,34799.32
7805,47233.0
7806,56689.54
7807,64623.11
7808,57476.06
7809,39257.31
7810,84974.0
7811,72404.0
7812,73801.0
7813,87523.22
7814,154500.0
7815,69222.18
7816,63122.83
7817,106436.2
7818,52693.0
7819,44753.0
7820,124286.7
7821,42053.83
7822,32505.38
7823,96357.93
7824,37025.79
7825,51954.44
7826,17269.0
7827,79227.0
7828,41781.91
7829,58360.18
7830,93396.0
7831,42053.82
7832,64054.08
7833,80402.0
7834,74370.0
7835,56689.66
7836,73801.0
7837,74815.0
7838,76936.0
7839,83658.0
7840,61725.0
7841,57234.14
7842,69390.0
7843,67206.0
7844,54538.0
7845,26208.35
7846,58440.2
7847,56733.0
7848,51366.29
7849,40038.2
7850,90928.2
7851,76015.03
7852,206000.0
7853,94449.0
7854,117174.02
7855,43525.72
7856,100849.36
7857,92756.7
7858,84974.0
7859,43525.72
7860,29779.06
7861,70083.45
7862,64206.3
7863,70435.0
7864,65752.0
7865,91196.59
7866,85153.93
7867,66065.23
7868,62520.44
7869,97506.93
7870,73801.0
7871,46925.78
7872,45261.0
7873,84192.03
7874,83497.98
7875,41953.24
7876,106448.44
7877,96763.35
7878,97622.43
7879,67139.06
7880,84984.38
7881,144675.32
7882,56581.5
7883,92601.29
7884,27805.44
7885,104717.28
7886,98268.27
7887,105007.29
7888,84974.0
7889,105743.92
7890,58448.0
7891,24076.15
7892,112899.0
7893,56731.79
7894,40631.32
7895,100849.36
7896,75738.58
7897,135392.0
7898,74891.6
7899,29779.06
7900,78524.83
7901,57807.08
7902,70435.0
7903,54580.28
7904,80784.0
7905,95263.92
7906,80784.0
7907,65722.06
7908,67206.0
7909,42053.83
7910,83611.44
7911,52000.0
7912,58720.0
7913,69500.93
7914,53976.6
7915,18247.04
7916,52693.0
7917,88908.19
7918,92756.7
7919,78238.91
7920,50424.68
7921,90871.7
7922,57186.0
7923,54403.08
7924,83658.0
7925,80829.0
7926,105743.92
7927,102664.0
7928,91751.37
7929,40935.0
7930,103708.64
7931,72534.66
7932,52947.0
7933,62517.38
7934,112266.0
7935,72433.0
7936,83658.0
7937,60501.0
7938,118080.06
7939,76182.23
7940,68015.0
7941,43244.28
7942,51364.31
7943,136293.25
7944,56478.0
7945,105743.92
7946,79480.52
7947,96763.35
7948,114087.02
7949,89952.8
7950,95629.79
7951,94277.96
7952,135392.0
7953,89620.0
7954,141539.36
7955,40368.82
7956,80145.0
7957,169543.85
7958,91969.07
7959,97757.63
7960,30100.72
7961,91969.07
7962,67206.0
7963,80145.0
7964,39163.74
7965,76015.03
7966,92756.7
7967,95622.26
7968,56310.18
7969,92756.7
7970,37903.5
7971,66065.23
7972,69222.18
7973,68115.53
7974,36707.05
7975,96929.82
7976,72534.66
7977,63278.75
7978,76562.44
7979,84189.59
7980,113641.47
7981,56471.45
7982,88859.0
7983,91969.07
7984,73801.0
7985,53788.0
7986,72861.0
7987,100849.36
7988,62517.39
7989,128724.64
7990,57576.82
7991,71730.5
7992,75453.0
7993,101176.43
7994,99703.46
7995,105743.92
7996,16610.68
7997,58760.06
7998,80002.98
7999,110545.64
8000,115769.63
8001,45261.0
8002,44954.32
8003,64976.91
8004,135392.0
8005,100128.62
8006,108847.35
8007,37972.02
8008,18416.05
8009,59200.0
8010,44641.6
8011,41953.24
8012,51574.16
8013,84974.0
8014,94535.0
8015,80163.41
8016,83497.98
8017,97912.0
8018,64141.0
8019,81501.89
8020,34142.21
8021,126630.0
8022,50910.0
8023,58455.0
8024,103888.98
8025,210120.0
8026,37838.73
8027,69573.0
8028,107128.71
8029,123902.96
8030,78096.0
8031,74191.61
8032,107535.0
8033,89485.0
8034,75241.76
8035,115288.33
8036,76015.03
8037,46626.07
8038,57365.0
8039,89620.0
8040,91751.37
8041,73801.0
8042,86753.0
8043,85637.0
8044,126781.06
8045,89620.0
8046,35133.58
8047,21766.2
8048,73801.0
8049,166078.77
8050,77343.0
8051,52095.9
8052,90235.0
8053,103506.0
8054,107657.0
8055,115607.01
8056,93945.0
8057,108538.0
8058,55822.8
8059,66065.23
8060,53788.0
8061,51969.0
8062,92756.7
8063,71860.0
8064,77029.0
8065,77029.0
8066,78387.63
8067,131348.75
8068,64541.65
8069,53000.0
8070,56990.0
8071,74891.6
8072,81066.0
8073,18416.33
8074,69475.0
8075,64812.0
8076,156395.29
8077,96763.35
8078,93945.0
8079,55129.28
8080,19542.54
8081,156525.0
8082,69790.0
8083,120617.06
8084,89620.0
8085,45049.12
8086,41868.29
8087,46325.18
8088,67206.0
8089,102151.01
8090,50699.16
8091,159432.0
8092,68530.21
8093,51021.06
8094,63198.08
8095,77774.66
8096,82206.0
8097,56940.2
8098,92756.7
8099,107128.71
8100,58455.0
8101,123902.96
8102,65752.0
8103,75453.0
8104,68080.73
8105,68080.73
8106,62903.0
8107,46626.08
8108,39257.0
8109,36363.35
8110,107128.71
8111,84974.0
8112,18611.91
8113,24809.23
8114,58360.55
8115,97912.0
8116,51697.37
8117,87523.22
8118,48258.81
8119,85405.0
8120,61225.27
8121,71150.0
8122,38831.29
8123,50053.88
8124,53505.69
8125,45151.08
8126,58455.0
8127,95263.92
8128,118400.0
8129,70052.0
8130,116377.7
8131,94413.38
8132,104717.28
8133,60300.0
8134,56231.86
8135,53163.59
8136,93989.33
8137,75241.76
8138,39257.31
8139,94449.0
8140,75487.61
8141,93396.0
8142,43525.72
8143,50910.0
8144,39257.31
8145,61260.0
8146,61020.09
8147,73525.81
8148,60501.0
8149,45261.0
8150,51500.0
8151,57807.08
8152,102664.0
8153,50910.0
8154,107128.71
8155,67126.0
8156,57365.0
8157,54402.73
8158,29224.0
8159,72902.0
8160,53788.0
8161,86910.51
8162,62359.07
8163,60775.0
8164,95214.5
8165,46516.83
8166,18193.45
8167,58455.0
8168,81066.0
8169,65604.39
8170,112561.69
8171,58671.02
8172,39257.31
8173,89620.0
8174,39163.74
8175,147267.07
8176,97755.0
8177,104717.28
8178,49949.25
8179,58455.0
8180,69222.18
8181,64141.0
8182,44476.25
8183,64141.0
8184,64141.0
8185,69222.18
8186,75170.29
8187,45772.08
8188,119713.0
8189,135392.0
8190,110886.71
8191,108049.35
8192,65716.0
8193,82821.0
8194,140794.0
8195,50910.0
8196,76015.03
8197,45261.0
8198,92756.7
8199,91532.0
8200,54403.08
8201,50000.0
8202,91969.07
8203,67678.72
8204,80383.29
8205,100849.36
8206,39257.31
8207,103506.0
8208,60559.62
8209,91532.0
8210,88700.01
8211,104717.28
8212,26208.35
8213,48260.15
8214,92460.09
8215,91042.54
8216,66813.0
8217,70435.0
8218,44851.63
8219,94277.96
8220,72722.79
8221,90896.0
8222,109259.14
8223,58857.11
8224,60035.66
8225,81263.62
8226,48260.15
8227,67206.0
8228,46319.36
8229,67461.19
8230,43525.72
8231,97814.31
8232,55802.0
8233,21766.2
8234,18416.07
8235,56733.0
8236,66571.2
8237,89620.0
8238,46325.1
8239,73296.24
8240,72902.0
8241,92674.02
8242,99870.24
8243,63404.0
8244,46626.06
8245,88272.4
8246,69222.18
8247,66100.63
8248,143609.88
8249,67977.04
8250,46626.87
8251,107491.77
8252,55251.81
8253,48258.81
8254,96763.35
8255,40631.32
8256,40631.32
8257,39218.77
8258,16047.0
8259,84974.0
8260,92062.72
8261,58769.89
8262,83658.0
8263,57265.0
8264,112899.0
8265,77691.47
8266,60201.44
8267,75453.0
8268,100849.36
8269,68888.03
8270,44289.72
8271,39218.77
8272,51574.16
8273,50910.0
8274,69222.18
8275,24134.31
8276,120768.0
8277,65716.0
8278,92756.7
8279,39257.0
8280,122970.57
8281,135945.95
8282,42367.37
8283,46626.87
8284,104717.28
8285,22529.52
8286,100849.36
8287,65716.0
8288,57807.08
8289,80225.52
8290,144211.92
8291,46995.44
8292,77328.0
8293,43028.88
8294,107128.71
8295,80895.0
8296,81066.0
8297,93396.0
8298,156525.0
8299,57827.07
8300,90704.11
8301,89743.37
8302,54523.02
8303,59447.78
8304,48145.0
8305,29779.09
8306,65105.0
8307,63067.93
8308,51091.0
8309,107128.71
8310,91969.07
8311,118400.0
8312,52999.5
8313,44758.55
8314,73801.0
8315,92756.7
8316,86673.48
8317,36190.94
8318,77774.66
8319,43422.51
8320,69573.0
8321,57365.0
8322,87299.27
8323,50910.0
8324,115627.79
8325,62402.33
8326,68854.1
8327,58455.0
8328,92756.7
8329,50910.0
8330,76910.33
8331,81066.0
8332,93396.0
8333,39257.0
8334,53847.9
8335,103506.0
8336,63345.0
8337,64871.95
8338,86586.03
8339,47693.0
8340,74713.0
8341,97019.07
8342,113418.6
8343,54403.08
8344,50671.27
8345,33603.0
8346,78096.0
8347,39730.38
8348,83497.98
8349,84974.0
8350,106456.0
8351,69222.18
8352,55253.33
8353,107128.71
8354,53284.0
8355,89620.0
8356,77393.5
8357,37838.53
8358,110550.0
8359,43525.71
8360,123811.12
8361,60201.44
8362,33080.33
8363,98992.5
8364,59906.23
8365,96763.35
8366,54538.0
8367,78262.5
8368,88136.06
8369,95187.98
8370,57235.41
8371,73473.59
8372,91969.07
8373,39257.31
8374,50450.27
8375,39163.74
8376,43525.72
8377,99644.73
8378,62903.0
8379,60181.89
8380,40355.64
8381,66065.23
8382,56733.0
8383,64189.2
8384,93396.0
8385,78096.0
8386,50697.93
8387,107657.0
8388,38085.01
8389,42662.89
8390,79452.86
8391,100670.07
8392,16610.72
8393,125809.08
8394,37743.28
8395,39257.31
8396,29779.06
8397,107128.71
8398,58448.0
8399,82001.0
8400,60201.44
8401,107657.0
8402,81820.9
8403,25903.5
8404,54538.0
8405,67567.0
8406,63067.93
8407,55023.05
8408,94279.0
8409,102664.0
8410,78703.37
8411,43525.72
8412,92756.7
8413,70370.55
8414,57807.08
8415,47693.0
8416,69475.0
8417,60201.44
8418,58455.0
8419,121167.06
8420,106754.6
8421,83497.98
8422,46987.33
8423,156519.88
8424,97912.0
8425,58773.0
8426,58990.28
8427,30045.75
8428,41426.86
8429,38484.16
8430,26400.0
8431,57660.28
8432,50888.16
8433,92756.7
8434,112899.0
8435,118400.0
8436,48259.56
8437,26258.75
8438,23743.1
8439,57931.58
8440,94437.7
8441,35587.09
8442,49104.52
8443,71908.0
8444,89620.0
8445,55139.67
8446,40631.32
8447,72185.0
8448,100849.36
8449,64141.0
8450,76015.03
8451,60460.92
8452,63493.0
8453,91051.31
8454,71207.5
8455,103506.0
8456,89620.0
8457,56990.0
8458,102664.0
8459,100849.36
8460,91042.55
8461,92920.0
8462,76928.44
8463,55262.57
8464,68028.09
8465,72733.7
8466,56026.45
8467,55122.12
8468,70208.09
8469,49831.0
8470,97912.0
8471,71927.98
8472,52693.0
8473,95263.92
8474,44945.53
8475,50539.21
8476,91751.37
8477,58516.53
8478,67206.0
8479,84022.63
8480,74000.0
8481,67384.0
8482,58186.12
8483,74713.0
8484,73040.62
8485,97392.47
8486,48222.51
8487,41900.0
8488,70422.0
8489,18247.04
8490,95180.83
8491,29779.07
8492,73819.32
8493,69222.18
8494,81090.27
8495,58455.0
8496,58455.0
8497,58448.0
8498,96275.26
8499,68028.09
8500,135132.17
8501,83658.0
8502,70045.13
8503,106448.44
8504,52149.28
8505,63887.0
8506,54817.45
8507,82687.32
8508,43761.61
8509,52563.37
8510,56123.18
8511,71872.19
8512,66065.23
8513,46469.0
8514,64141.0
8515,87053.98
8516,58455.0
8517,77343.0
8518,115156.98
8519,58720.0
8520,65105.0
8521,45049.12
8522,141676.07
8523,80626.58
8524,88859.0
8525,118400.0
8526,149529.08
8527,92756.7
8528,75370.94
8529,76015.03
8530,92931.0
8531,37903.5
8532,64983.31
8533,62620.0
8534,73941.03
8535,62836.91
8536,38020.38
8537,68971.62
8538,21030.74
8539,49364.0
8540,69189.59
8541,110925.31
8542,118400.0
8543,50910.0
8544,44942.21
8545,54875.99
8546,45049.12
8547,49831.0
8548,138433.32
8549,54817.45
8550,43525.71
8551,100849.36
8552,60201.44
8553,67696.0
8554,74424.0
8555,36707.05
8556,71175.95
8557,77029.0
8558,80829.0
8559,90205.0
8560,19378.39
8561,52473.62
8562,70768.45
8563,149164.0
8564,79923.05
8565,91751.37
8566,80829.0
8567,82556.0
8568,77328.0
8569,110500.0
8570,77000.0
8571,44851.63
8572,45852.0
8573,48870.8
8574,62576.07
8575,73801.0
8576,93573.18
8577,120768.0
8578,85185.0
8579,95263.92
8580,80784.0
8581,102805.0
8582,156525.0
8583,97718.99
8584,89620.0
8585,88436.5
8586,45049.12
8587,110229.0
8588,40946.22
8589,43972.53
8590,45225.0
8591,31899.51
8592,28766.75
8593,46626.87
8594,54882.52
8595,39003.45
8596,85117.0
8597,119137.02
8598,18198.4
8599,146664.49
8600,89620.0
8601,73801.0
8602,65812.12
8603,117183.0
8604,57807.08
8605,77328.0
8606,28780.63
8607,70490.11
8608,78096.0
8609,43836.0
8610,135233.21
8611,93396.0
8612,73801.0
8613,50785.86
8614,46422.91
8615,45261.0
8616,53788.0
8617,61035.5
8618,58360.55
8619,83497.98
8620,100849.36
8621,92707.18
8622,102664.0
8623,89620.0
8624,103708.64
8625,96763.35
8626,94105.52
8627,29779.06
8628,92756.7
8629,18723.15
8630,56947.99
8631,58455.0
8632,72902.0
8633,77231.0
8634,70301.0
8635,141539.36
8636,85854.0
8637,91532.0
8638,53505.68
8639,63493.0
8640,78096.0
8641,87005.41
8642,100849.36
8643,66065.23
8644,97392.47
8645,50910.0
8646,50910.0
8647,163657.22
8648,46626.87
8649,58455.0
8650,26208.35
8651,89620.0
8652,58448.0
8653,100427.43
8654,64141.0
8655,55122.12
8656,64141.0
8657,68054.0
8658,100849.36
8659,51289.57
8660,56554.77
8661,64141.0
8662,53788.0
8663,58455.0
8664,83214.0
8665,55328.0
8666,80145.0
8667,88834.2
8668,88859.0
8669,85208.58
8670,57660.28
8671,40631.32
8672,40631.32
8673,75277.02
8674,79763.0
8675,60501.0
8676,54071.01
8677,66065.23
8678,85855.58
8679,61316.1
8680,63175.5
8681,65679.8
8682,65752.0
8683,73697.09
8684,65382.0
8685,84825.0
8686,61494.32
8687,47878.29
8688,91805.0
8689,77343.0
8690,22879.67
8691,85940.4
8692,64025.72
8693,52409.96
8694,107657.0
8695,36391.31
8696,97560.0
8697,129509.88
8698,49831.0
8699,76791.75
8700,55952.3
8701,53496.67
8702,62835.65
8703,68543.0
8704,123902.96
8705,67430.8
8706,47301.58
8707,94449.0
8708,70052.0
8709,48054.18
8710,68274.95
8711,50065.12
8712,135384.59
8713,29779.06
8714,62776.59
8715,68338.75
8716,130052.59
8717,106279.74
8718,47189.32
8719,91751.37
8720,26208.35
8721,45049.12
8722,69222.18
8723,45049.12
8724,68614.81
8725,45406.15
8726,60201.44
8727,155343.73
8728,60190.02
8729,61231.0
8730,77343.0
8731,46325.1
8732,97392.47
8733,16049.0
8734,92756.7
8735,76015.03
8736,50910.0
8737,28772.07
8738,100849.36
8739,52416.7
8740,45049.12
8741,94277.96
8742,102664.0
8743,62897.98
8744,42053.83
8745,94277.96
8746,39257.31
8747,53269.92
8748,16610.72
8749,105743.92
8750,83497.98
8751,51969.0
8752,96197.88
8753,50131.24
8754,42053.42
8755,102811.5
8756,93223.09
8757,73926.6
8758,53904.46
8759,25369.64
8760,53506.46
8761,149743.2
8762,92756.7
8763,33395.15
8764,110886.71
8765,90416.97
8766,88440.0
8767,50910.0
8768,72812.25
8769,110229.0
8770,49212.0
8771,91934.0
8772,60501.0
8773,52693.0
8774,82765.95
8775,26208.35
8776,15834.05
8777,25445.0
8778,81066.0
8779,83497.98
8780,102664.0
8781,49936.84
8782,112899.0
8783,72902.0
8784,41220.18
8785,95214.5
8786,70396.0
8787,65752.0
8788,85185.0
8789,52734.57
8790,102664.0
8791,100849.36
8792,20459.5
8793,60810.0
8794,18416.33
8795,112899.0
8796,102664.0
8797,80381.48
8798,102664.0
8799,89620.0
8800,56478.0
8801,80784.0
8802,73801.0
8803,111761.7
8804,55200.0
8805,76716.0
8806,58455.0
8807,97676.37
8808,41200.0
8809,89620.0
8810,64141.0
8811,70301.0
8812,64141.0
8813,42053.42
8814,83658.0
8815,75277.02
8816,94928.78
8817,54538.0
8818,92756.7
8819,212556.0
8820,56478.0
8821,79520.0
8822,92756.7
8823,69222.18
8824,58448.0
8825,92756.7
8826,23317.67
8827,83032.52
8828,114079.71
8829,65752.0
8830,46325.18
8831,89620.0
8832,59686.76
8833,93396.0
8834,93396.0
8835,73801.0
8836,92756.7
8837,87523.22
8838,41110.0
8839,107128.71
8840,97912.0
8841,64141.0
8842,94099.0
8843,69222.18
8844,66065.23
8845,84022.49
8846,96486.0
8847,94427.09
8848,105011.77
8849,77284.57
8850,102360.21
8851,81561.59
8852,63699.42
8853,74987.93
8854,88175.0
8855,72780.99
8856,76278.5
8857,74815.0
8858,54402.73
8859,40631.32
8860,64141.0
8861,43985.0
8862,118930.0
8863,104717.6
